keyword       ,clientTimeList ,serverTime ,totalTime ,resultLength ,counter
F11872#F25685 ,          1020 ,    836958 ,   837981 ,          19 ,     21
F35475#F9487  ,           195 ,    802290 ,   802488 ,           3 ,      3
F36222#F4315  ,           433 ,    796848 ,   797283 ,           6 ,      9
F11522#F40649 ,           701 ,    795024 ,   795727 ,          12 ,     15
F22668#F45070 ,           137 ,    882242 ,   882382 ,           3 ,      2
F26330#F20051 ,            55 ,    799487 ,   799544 ,           1 ,      0
F28180#F28437 ,           830 ,    899116 ,   899948 ,          10 ,     18
F14178#F41849 ,           185 ,    852072 ,   852259 ,           4 ,      3
F31642#F36088 ,            53 ,    808031 ,   808087 ,           1 ,      0
F31833#F18310 ,            50 ,    795515 ,   795567 ,           0 ,      0
F43331#F37325 ,           949 ,    797554 ,   798505 ,          15 ,     21
F61033#F9057  ,            51 ,    869727 ,   869780 ,           0 ,      0
F1799#F44689  ,           444 ,    828684 ,   829130 ,           8 ,      9
F11256#F12213 ,          1217 ,    899728 ,   900948 ,          16 ,     26
F56715#F63279 ,            53 ,    886526 ,   886582 ,           1 ,      0
F48261#F26873 ,           271 ,    820262 ,   820536 ,           5 ,      5
F12093#F28437 ,          1128 ,    816393 ,   817524 ,          20 ,     25
F6550#F11055  ,          1985 ,    820599 ,   822586 ,          39 ,     45
F30212#F62357 ,            51 ,    881985 ,   882039 ,           0 ,      0
F17461#F537   ,          2115 ,    834465 ,   836584 ,          15 ,     24
F55019#F30977 ,            95 ,    821119 ,   821217 ,           1 ,      1
F45465#F1471  ,           970 ,    925106 ,   926078 ,           9 ,     21
F44332#F32482 ,            52 ,    814377 ,   814431 ,           0 ,      0
F22314#F40847 ,           783 ,    802864 ,   803650 ,          10 ,     17
F29206#F37344 ,           438 ,    797743 ,   798183 ,           6 ,      9
F9159#F21875  ,          1846 ,    798920 ,   800769 ,          31 ,     42
F42564#F33544 ,            51 ,    909891 ,   909943 ,           1 ,      0
F14917#F45326 ,           727 ,    840789 ,   841518 ,           9 ,     15
F40884#F39333 ,           414 ,    958990 ,   959407 ,           4 ,      8
F43271#F35553 ,            52 ,    799500 ,   799555 ,           0 ,      0
F45458#F57416 ,            51 ,    795335 ,   795388 ,           0 ,      0
F27147#F44478 ,            50 ,    793071 ,   793124 ,           0 ,      0
F21585#F1267  ,          1344 ,    791475 ,   792821 ,          25 ,     30
F51383#F42575 ,           476 ,    893860 ,   894339 ,           5 ,     10
F2449#F31230  ,          1261 ,    836986 ,   838250 ,          19 ,     27
F13944#F18985 ,          1567 ,    973503 ,   975071 ,          24 ,     34
F5573#F16773  ,          1758 ,    826197 ,   827957 ,          22 ,     38
F26833#F12911 ,           319 ,    799490 ,   799811 ,           5 ,      6
F57206#F50641 ,           184 ,    795018 ,   795204 ,           2 ,      3
F14888#F43141 ,           311 ,    794357 ,   794670 ,           6 ,      6
F11020#F32394 ,           224 ,    897541 ,   897766 ,           4 ,      4
F41095#F41983 ,            53 ,    829478 ,   829533 ,           0 ,      0
F43875#F57691 ,            99 ,    961087 ,   961188 ,           1 ,      1
F12076#F51108 ,           288 ,    861552 ,   861842 ,           5 ,      5
F3466#F62276  ,            54 ,    835200 ,   835256 ,           1 ,      0
F4647#F42244  ,           570 ,    792927 ,   793499 ,           9 ,     12
F9941#F16916  ,          1471 ,    787596 ,   789069 ,          23 ,     33
F58054#F5330  ,           136 ,    879378 ,   879517 ,           2 ,      2
F61332#F44688 ,            50 ,    834284 ,   834336 ,           0 ,      0
F63159#F49103 ,            56 ,    941066 ,   941125 ,           1 ,      0
F22308#F48582 ,           846 ,    883505 ,   884354 ,           8 ,     17
F21887#F16415 ,          1257 ,    840836 ,   842096 ,          20 ,     27
F12876#F8541  ,          2086 ,    822917 ,   825006 ,          23 ,     46
F52005#F47683 ,           307 ,    790294 ,   790603 ,           4 ,      6
F47775#F58361 ,            52 ,    874462 ,   874517 ,           1 ,      0
F22222#F8140  ,          2456 ,    817177 ,   819635 ,          30 ,     54
F26193#F59870 ,            52 ,    892134 ,   892188 ,           1 ,      0
F26826#F39370 ,           785 ,    910493 ,   911280 ,           6 ,     16
F53964#F27547 ,            52 ,    798889 ,   798944 ,           0 ,      0
F55005#F47182 ,            51 ,    792259 ,   792312 ,           0 ,      0
F46778#F3784  ,           533 ,    791518 ,   792053 ,          10 ,     11
F29097#F29072 ,           645 ,    863600 ,   864248 ,           4 ,     14
F37147#F39286 ,           772 ,    838409 ,   839184 ,           5 ,     10
F28179#F51908 ,           236 ,    872797 ,   873035 ,           4 ,      4
F16790#F6978  ,           105 ,    968453 ,   968560 ,           2 ,      1
F1612#F14953  ,          2106 ,    844962 ,   847070 ,          35 ,     46
F37119#F46228 ,           413 ,    833047 ,   833462 ,           4 ,      8
F57748#F57171 ,            98 ,    827023 ,   827123 ,           0 ,      1
F52962#F2231  ,           555 ,    830013 ,   830570 ,          11 ,     11
F44424#F55653 ,           184 ,    895048 ,   895235 ,           2 ,      3
F38079#F14369 ,           179 ,    808466 ,   808647 ,           3 ,      3
F45284#F40347 ,            97 ,    933796 ,   933895 ,           0 ,      1
F48556#F42171 ,           227 ,    816451 ,   816681 ,           2 ,      4
F55960#F50180 ,           136 ,    800007 ,   800145 ,           2 ,      2
F2907#F12879  ,          1601 ,    794321 ,   795924 ,          23 ,     36
F20162#F26849 ,           138 ,    794587 ,   794727 ,           2 ,      2
F14618#F3370  ,          1119 ,    902512 ,   903634 ,          15 ,     25
F45427#F44755 ,           544 ,    837965 ,   838511 ,           7 ,     11
F30069#F32320 ,           100 ,    975918 ,   976020 ,           0 ,      1
F44781#F58857 ,            99 ,    856383 ,   856485 ,           0 ,      1
F6718#F35940  ,            54 ,    844909 ,   844966 ,           1 ,      0
F53801#F13670 ,           233 ,    839837 ,   840072 ,           5 ,      4
F45481#F57657 ,            98 ,    837130 ,   837230 ,           0 ,      1
F26509#F63191 ,            55 ,    916430 ,   916488 ,           1 ,      0
F43111#F12354 ,           327 ,    841989 ,   842317 ,           6 ,      6
F60674#F8576  ,           192 ,    979222 ,   979416 ,           4 ,      3
F39786#F39436 ,           602 ,    866279 ,   866883 ,           7 ,     12
F32180#F26685 ,            97 ,    843882 ,   843982 ,           2 ,      1
F11349#F51540 ,           459 ,    833662 ,   834123 ,           7 ,      9
F43702#F48189 ,            52 ,    832690 ,   832744 ,           0 ,      0
F59876#F31604 ,            57 ,    917415 ,   917475 ,           1 ,      0
F19922#F32539 ,           467 ,    795129 ,   795597 ,           6 ,      9
F50284#F60428 ,            52 ,    918224 ,   918278 ,           1 ,      0
F47421#F18298 ,           199 ,    881861 ,   882062 ,           4 ,      3
F17236#F19398 ,          1324 ,    843299 ,   844626 ,          24 ,     28
F34006#F34851 ,           184 ,    832207 ,   832394 ,           0 ,      3
F39932#F34933 ,           328 ,    830386 ,   830716 ,           6 ,      6
F28067#F44129 ,           457 ,    900160 ,   900619 ,           4 ,      9
F42649#F47013 ,           403 ,    832039 ,   832445 ,           6 ,      8
F23327#F38132 ,          1302 ,    911642 ,   912946 ,          14 ,     28
F18159#F12312 ,          2614 ,    916803 ,   919418 ,          33 ,     56
F35046#F24842 ,           806 ,    841140 ,   841947 ,           3 ,     17
F57151#F9308  ,           101 ,    834145 ,   834248 ,           2 ,      1
F59517#F49319 ,            55 ,    828536 ,   828593 ,           1 ,      0
F14066#F1273  ,          2108 ,    906232 ,   908343 ,          32 ,     46
F45876#F48321 ,           728 ,    821031 ,   821762 ,           8 ,     15
F31626#F44312 ,           227 ,    831151 ,   831380 ,           1 ,      4
F40603#F43735 ,           274 ,    943243 ,   943519 ,           6 ,      5
F38815#F39862 ,           586 ,    848943 ,   849532 ,           6 ,     12
F59127#F4571  ,            54 ,    836195 ,   836252 ,           0 ,      0
F16373#F14272 ,          1884 ,    833281 ,   835167 ,          24 ,     41
F4425#F15574  ,          1747 ,    832317 ,   834067 ,          34 ,     38
F31477#F60228 ,            55 ,    888622 ,   888679 ,           1 ,      0
F49164#F7047  ,           268 ,    810785 ,   811055 ,           3 ,      5
F11674#F48422 ,            95 ,    936870 ,   936967 ,           2 ,      1
F62873#F40220 ,            51 ,    832650 ,   832703 ,           0 ,      0
F21975#F26615 ,          1254 ,    832663 ,   833920 ,          20 ,     27
F3352#F11046  ,          2320 ,    832247 ,   834569 ,          31 ,     51
F29289#F39995 ,           144 ,    830534 ,   830680 ,           2 ,      2
F35248#F53194 ,           233 ,    893993 ,   894228 ,           2 ,      4
F57079#F30257 ,            50 ,    845967 ,   846020 ,           0 ,      0
F12651#F36187 ,            53 ,    974362 ,   974419 ,           0 ,      0
F32550#F34546 ,           726 ,    860898 ,   861626 ,           6 ,     15
F56808#F63356 ,            52 ,    847104 ,   847158 ,           1 ,      0
F24975#F23247 ,            98 ,    838123 ,   838222 ,           2 ,      1
F23794#F11332 ,          1389 ,    843097 ,   844488 ,          24 ,     30
F8994#F26123  ,            54 ,    914178 ,   914234 ,           1 ,      0
F334#F9805    ,           366 ,    845248 ,   845616 ,           6 ,      7
F48643#F1077  ,           460 ,    952916 ,   953378 ,           5 ,      9
F3804#F44848  ,           604 ,    820481 ,   821088 ,           6 ,     13
F28058#F13577 ,           565 ,    801944 ,   802511 ,          11 ,     12
F18299#F40241 ,          1038 ,    795307 ,   796348 ,          13 ,     23
F34879#F57468 ,           176 ,    788353 ,   788531 ,           0 ,      3
F4907#F52590  ,           139 ,    895433 ,   895575 ,           3 ,      2
F36671#F60690 ,            54 ,    833688 ,   833746 ,           1 ,      0
F60584#F9882  ,           147 ,    938501 ,   938650 ,           3 ,      2
F41679#F58755 ,            96 ,    828119 ,   828218 ,           1 ,      1
F23364#F13767 ,          1552 ,    806484 ,   808038 ,          22 ,     35
F49112#F34214 ,           562 ,    803298 ,   803861 ,           4 ,     12
F48263#F9661  ,           184 ,    823370 ,   823556 ,           4 ,      3
F31597#F40095 ,            54 ,    909170 ,   909226 ,           0 ,      0
F26969#F57242 ,            60 ,    826898 ,   826961 ,           1 ,      0
F26382#F49295 ,           280 ,    935547 ,   935829 ,           4 ,      5
F11179#F51386 ,           467 ,    887626 ,   888096 ,           8 ,      9
F3114#F60340  ,            54 ,    849767 ,   849824 ,           1 ,      0
F22064#F17579 ,           414 ,    835433 ,   835849 ,           6 ,      8
F26800#F37396 ,           634 ,    827789 ,   828425 ,           6 ,     13
F9597#F38078  ,           459 ,    912326 ,   912788 ,           7 ,      9
F39746#F5118  ,          1087 ,    829239 ,   830328 ,          16 ,     23
F10472#F32372 ,           100 ,    920548 ,   920650 ,           2 ,      1
F4395#F1679   ,          1204 ,    880876 ,   882083 ,          20 ,     25
F48175#F26090 ,           274 ,    808589 ,   808865 ,           5 ,      5
F16698#F57628 ,           149 ,    811177 ,   811327 ,           3 ,      2
F29697#F20035 ,          1241 ,    800696 ,   801939 ,          13 ,     28
F10222#F18697 ,          1384 ,    876431 ,   877818 ,          12 ,     31
F29401#F34207 ,           362 ,    809689 ,   810053 ,           7 ,      7
F44644#F16898 ,           228 ,    841183 ,   841414 ,           5 ,      4
F25449#F7925  ,            53 ,    912895 ,   912950 ,           1 ,      0
F33606#F56375 ,           352 ,    807090 ,   807444 ,           6 ,      7
F50035#F34220 ,           695 ,    799382 ,   800078 ,          12 ,     15
F19583#F43503 ,           396 ,    794866 ,   795264 ,           6 ,      8
F43371#F19802 ,           571 ,    804207 ,   804781 ,           5 ,     12
F15520#F12760 ,          2204 ,    892533 ,   894741 ,          24 ,     28
F17341#F18054 ,          1205 ,    846376 ,   847583 ,          13 ,     26
F8314#F45580  ,           373 ,    973786 ,   974161 ,           8 ,      7
F20902#F19222 ,           687 ,    847313 ,   848002 ,          11 ,     14
F49310#F59727 ,            96 ,    838907 ,   839005 ,           1 ,      1
F12401#F26590 ,          1000 ,    833941 ,   834943 ,          15 ,     21
F33655#F32224 ,           455 ,    833585 ,   834042 ,           3 ,      9
F28925#F7868  ,           322 ,    898363 ,   898687 ,           6 ,      6
F1201#F63366  ,            53 ,    840208 ,   840271 ,           1 ,      0
F59900#F14275 ,            55 ,    972600 ,   972658 ,           1 ,      0
F36239#F39296 ,           603 ,    864598 ,   865203 ,           8 ,     12
F51389#F40020 ,           102 ,    841540 ,   841644 ,           2 ,      1
F50557#F63059 ,            54 ,    828004 ,   828060 ,           0 ,      0
F33607#F63046 ,            53 ,    826830 ,   826886 ,           0 ,      0
F30546#F22439 ,           686 ,    906080 ,   906769 ,          10 ,     14
F2211#F12253  ,          3992 ,    834761 ,   838755 ,          62 ,     89
F40096#F52838 ,           185 ,    964716 ,   964903 ,           1 ,      3
F42464#F52753 ,           281 ,    858659 ,   858942 ,           3 ,      5
F18985#F29007 ,          1040 ,    839150 ,   840192 ,          16 ,     22
F8360#F32413  ,            54 ,    831518 ,   831574 ,           1 ,      0
F17964#F53562 ,            54 ,    825718 ,   825773 ,           0 ,      0
F19809#F29925 ,          1067 ,    901410 ,   902479 ,          12 ,     23
F32401#F43865 ,           138 ,    791744 ,   791884 ,           2 ,      2
F50523#F39212 ,           308 ,    911667 ,   911977 ,           2 ,      6
F50817#F36943 ,           358 ,    843480 ,   843841 ,           4 ,      7
F13524#F4801  ,          1708 ,    806054 ,   807764 ,          27 ,     39
F9621#F35083  ,           224 ,    797420 ,   797647 ,           5 ,      4
F58343#F22153 ,            51 ,    794012 ,   794066 ,           0 ,      0
F11226#F4205  ,          1077 ,    875829 ,   876908 ,          13 ,     24
F51136#F45864 ,            54 ,    822769 ,   822825 ,           1 ,      0
F17993#F1974  ,          2713 ,    921045 ,   923760 ,          40 ,     60
F33375#F23424 ,           145 ,    902405 ,   902552 ,           1 ,      2
F61142#F51604 ,            55 ,    838580 ,   838637 ,           0 ,      0
F32813#F48906 ,           188 ,    789978 ,   790168 ,           1 ,      3
